region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
공공기관,체육시설 이용요금 감면(달성군여성문화복지센터),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00019700007?administOrgCd=ALL,상시신청,달성군여성문화복지센터,"접수처 / 053-659-4351, 생활체육사무실 / 053-659-4382, 문화교육팀 / 053-659-4361",시설이용,,상시신청,"접수처 (053-659-4351), 생활체육사무실 (053-659-4382), 문화교육팀 (053-659-4361)","○ 방문 신청
 - 달성군여성문화복지센터 직접 방문",달성군여성문화복지센터,시설이용,"[자치법규] 대구광역시 달성군 여성문화복지센터 설치 및 운영 조례(제12조, 제3항) [정관/약관 등 기타] 관련 근거 있음","지원대상
○ 국가유공자 : 유공자본인, 배우자, 유족 중 선순위자, 활동보조인(유공자가 상이등급 1~3급인 경우)

○ 독립유공자 : 유공자본인, 배우자, 유족 중 선순위자, 활동보조인(유공자가 애국지사인 경우)

○ 참전유공자 : 유공자본인, 배우자

○ 5·18민주유공자 : 유공자본인, 배우자, 유족 중 선순위자, 활동보조인(유공자가 장애등급 1~3급인 경우)

○ 특수임무유공자 : 유공자본인, 배우자, 유족 중 선순위자, 활동보조인(유공자가 상이등급 1~3급인 경우)

○ 고엽제후유의증환자 : 등록된 후유증환자 중 상이등급 비해당 판정자, 등록된 후유의증환자

○ 의사상자 : 의상자본인, 유족 중 선순위자, 배우자 및 자녀, 활동보조인(의상자가 부상등급 1~2급인 경우)

○ 국군포로 : 등록포로, 억류지출신 포로가족

○ 병역명문가 : 달성군에 주소를 두고 거주하는자(조부~손자까지 직계비속 3대가 모두 현역 복무 만기 전역한 가문 및 전경, 의경, 의무 소방 등 전환 복무자 포함)

○ 기초생활수급자 : 본인

○ 장애인 : 본인, 장애의 정도가 심한 경우 보호자 1명

○ 소년소녀가정 : 본인

○ 한부모가족 : 본인

○ 여성회원 : 본인

○ 다자녀가정 : 달성군에 6개월 이상 주민등록을 두고 달성군에 실제 거주하는 자(최연소 자녀 1명 이상이 18세 이하여야 감면 적용)

 ※ 국가유공자~국군포로 : 유공자증 및 가족증명서
 ※ 기초생활수급자~한부모가족 : 증애인복지카드 또는 해당기관 발행증명서","지원내용
○ 체육시설 이용료 감면(50%)
 - 「국가유공자 등 예우 및 지원에 관한 법률 시행령」제86조제1항 각 호의 어느 하나에 해당하는 사람
 - 「독립유공자 예우에 관한 법률 시행령」제15조에 해당하는 사람
 - 「참전유공자 예우 및 단체 설립에 관한 법률」제2조제2호에 해당하는 사람 및 그 배우자
 - 「5ㆍ18민주유공자예우에 관한 법률 시행령」제52조제1항 각 호의 어느 하나에 해당하는 사람
 - 「특수임무유공자 예우 및 단체설립에 관한 법률 시행령」제58조에 해당하는 사람 
 - 「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」제8조의3 각 호의 어느 하나에 해당하는 사람
 - 「의사상자 등 예우 및 지원에 관한 법률 시행령」제17조의2제1항 각 호의 어느 하나에 해당하는 사람 
 - 「국군포로의 송환 및 대우 등에 관한 법률」제2조제5호에 따른 등록포로 및 같은 조 제3호에 따른 억류지출신 포로가족
 - 「대구광역시 달성군 병역명문가 예우에 관한 조례」에 따른 병역명문가 예우대상 
 - 「국민기초생활 보장법」에 따른 국민기초생활보장 수급자
 - 「장애인 복지법」에 의한 등록 장애인 (장애의 정도가 심한 장애인인 경우 보호자 1명 포함)
 - 「아동복지법」에 따른 소년소녀가정
 - 「한부모가족지원법」에 따른 보호대상자
 - 「대구광역시 달성군 다자녀가정 지원에 관한 조례」에 따른 다자녀가정 중 3자녀 이상 가정이면서 달성군에 주민등록을 둔 자가 월 회원으로 수영장이나 헬스장을 
 이용하는 경우
○ 체육시설 이용료 감면(30%)
 - 「대구광역시 달성군 다자녀가정 지원에 관한 조례」에 따른 다자녀가정 중 2자녀 가정이면서 달성군에 주민등록을 둔 자가 월 회원으로 수영장이나 헬스장을 
 이용하는 경우
○ 체육시설 이용료 감면(10%) 
 - 13세 이상 55세 이하의 여성이 월 회원으로 수영장을 이용하는 경우 
○ 체육시설 이용료 감면(50%이내)
 - 그 밖에 군수가 필요하다고 인정하는 자 (70세 이상 경로우대 30% 감면 )
※ 사용료를 면제 또는 감면 받고자 하는 자가 사용허가를 신청하는 경우에는 사용료의 면제나 감면사유를 증명할 수 있는 서류 등을 붙이거나 제시하여야 한다.","접수처 (☎053-659-4351)
생활체육사무실 (☎053-659-4382)
문화교육팀 (☎053-659-4361)"
광주광역시,대일항쟁기 강제동원 피해여성노동자 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/629000000184?administOrgCd=ALL,상시신청,주민센터,거주지 행정복지센터 / 062-120,현금,,상시신청,거주지 행정복지센터 (062-120),(거주지 관할 행정복지센터),주민센터,현금,[자치법규] 광주광역시 대일항쟁기 강제동원 피해여성노동자 지원 조례,"지원대상
광주광역시에 주민등록을 두고 있는 대일항쟁기 강제동원 피해여성 노동자","지원내용
- 일제강점기 피해자 지원",거주지 행정복지센터 (☎062-120)
전라남도/장흥군,가임여성 풍진 검사비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/491000000102?administOrgCd=ALL,상시신청,시·군·구청,인구청년정책과 / 061-860-6241,서비스(의료),,상시신청,인구청년정책과 (061-860-6241),"○ 방문 신청
 - 장흥군청 인구청년정책과 : 보건소 방문 신청 후 쿠폰 발행",시·군·구청,서비스(의료),[자치법규] 장흥군 출산 및 양육 지원에 관한 조례,"지원대상
○ 관내 주민등록을 두고 거주중인 가임여성 및 초기 임신부(12주 이내)","지원내용
○ 관내 주민등록을 두고 거주중인 가임여성 및 초기 임산부에게 풍진 검사쿠폰(5만원 상당) 지원",인구청년정책과 (☎061-860-6241)
전라남도,경력단절여성 경력이음바우처 지원 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/646000000207?administOrgCd=ALL,2024년 공고 시 별도 안내,주민센터,여성가족정책관실 / 061-286-5923,기타,,2024년 공고 시 별도 안내,여성가족정책관실 (061-286-5923),○ 방문신청 : 주민등록지 읍·면·동 주민센터,주민센터,기타,[자치법규] 전라남도 경력보유여성등의 경력 유지 및 경제활동 촉진 조례(제3조),"지원대상
○ 취업지원기관에 구직 등록한 만 30~65세 경력단절여성
 - 전라남도에 본인의 주민등록상 주소지가 1년 이상 있는 여성(신청일 기준)
 - 기준 중위소득 150% 이하(신청일 기준 전월 건강보험료 고지·납부액 기준)
중복혜택 안돼요
국민취업지원제도, 국가기간전략사업직종훈련 등 유사 타 사업 등","지원내용
○ 경력이음바우처 지원사업
 - 지원대상 : 취업지원기관에 구직 등록한 만 30세~65세 경력단절여성
 - 지원내용 : 연 50만원(생애 1회지원), 바우처카드
 - 사용분야 : 취업준비(도서구입, 수강료), 면접준비 비용(교통비 등)",여성가족정책관실 (☎061-286-5923)
서울특별시/은평구,은평여성인력개발센터,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/311000000149?administOrgCd=ALL,상시신청,은평여성인력개발센터,은평여성인력개발센터 / 02-389-2115,"기타(교육),기타(상담)",https://ep.seoulwomanup.or.kr/,상시신청,은평여성인력개발센터 (02-389-2115),방문 및 인터넷 홈페이지(https://ep.seoulwomanup.or.kr) 접속,은평여성인력개발센터,"기타(교육), 기타(상담)",[자치법규] 서울특별시 은평구 경력보유여성등의 경제활동 촉진에 관한 조례,"지원대상
ㅇ 경력보유여성 또는 취업희망여성 누구나 이용 가능합니다.
ㅇ 여성뿐 아니라 교육 및 취업을 희망하는 남성도 이용 가능합니다.","지원내용
경력보유여성 혹은 새로운 분야의 일자리를 찾는 여성을 위해 직업 상담, 직업 훈련교육, 취업 연계 등을 지원하는 서울시 지정 은평구 관내 유일한 여성 직업능력 개발 전문기관입니다.
직업능력개발훈련을 통한 자격증 취득, 실습 기회 제공, 취업 연계 및 사후관리 등을 지원합니다.",은평여성인력개발센터 (☎02-389-2115)
경기도,경기여성 취업지원금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/641000000140?administOrgCd=ALL,2025년 4월 25일(금) ~ 5월 15일(목) 18:00,,"경기도 고용평등과 / 031-8030-3232, 경기도일자리재단 북부사업본부 / 031-270-9881, 경기도일자리재단 북부사업본부 / 1522-3582","서비스(일자리),기타",https://apply.jobaba.net/bsns/bsnsListView.do,2025년 4월 25일(금) ~ 5월 15일(목) 18:00,"경기도 고용평등과 (031-8030-3232), 경기도일자리재단 북부사업본부 (031-270-9881), 경기도일자리재단 북부사업본부 (1522-3582)","○ 온라인 신청
- 해당 주소로 접속하여 필요한 내용을 입력하고 필요한 서류 업로드",,"서비스(일자리), 기타",[자치법규] 경기도 경력보유여성등의 경력 유지 및 경제활동 촉진에 관한 조례(제8조),"지원대상
○ 경기도 거주 1년 이상 거주 만35세~59세 여성 중 
○ 기준 중위소득 150%이하 가구의 
○ 적극적 구직의지가 있는 경력보유여성 등 미취업여성
중복혜택 안돼요
국민취업지원제도","지원내용
○ 지원대상 : 적극적 구직의지가 있는 만 35세~59세 여성 중 기준 중위소득 150% 이하 가구의 경기도 거주 1년 이상인 경력보유여성 등 미취업 여성 
 - 구직활동지원금 : 취업지원금 40만원 × 3개월(시군별 지역화폐로 지급)
 - 취업지원 서비스 : 취업진단, 상담, 교육, 취업연계 등","경기도 고용평등과 (☎031-8030-3232)
경기도일자리재단 북부사업본부 (☎031-270-9881)
경기도일자리재단 북부사업본부 (☎1522-3582)"
서울특별시,이주여성 건강관리 지원 (구)다문화가족 출산 전후 돌봄서비스),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/611000000155?administOrgCd=ALL,상시신청,한림대학교 강남성심병원,"한림대학교 강남성심병원 / 02-120, 사회복지사업팀 / 02-6960-1045",서비스(돌봄),http://www.hallymvento.co.kr/,상시신청,"한림대학교 강남성심병원 (02-120), 사회복지사업팀 (02-6960-1045)","○ 방문, 전화 및 해당 홈페이지를 통해 신청
 - 기타 : 한림대학교 강남성심병원 사회사업팀",한림대학교 강남성심병원,서비스(돌봄),[법령] 다문화가족지원법(제9조) [자치법규] 서울특별시 외국인주민 및 다문화가족 지원 조례,"지원대상
○ 임신출산한 결혼이주여성, 배우자, 시부모 등 외국인주민 및 다문화가족","지원내용
○ 의료통역 지원, 출산교실 운영, 결혼이주여성 건강점진 지원, 우울선별검사/심리정서지원, 멘토링 서비스 제공 등","한림대학교 강남성심병원 (☎02-120)
사회복지사업팀 (☎02-6960-1045)"
전라남도/화순군,둘째아 이상 출산여성 산후 보약 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/490000000117?administOrgCd=ALL,상시신청,주민센터,보건소 / 061-379-5982,현물,,상시신청,보건소 (061-379-5982),"○ 방문 신청 
 - 주민센터 : 읍·면 행정복지센터에 방문시 신청서 작성",주민센터,현물,"[자치법규] 화순군 출산 장려 및 양육 지원에 관한 조례(제5조, 제2항)","지원대상
○ 출산일 기준 부모 중 1명 이상 및 자녀가 관내 주민등록을 두고 실제 거주하고 있는 가정의 둘째아 이상 출산 여성","지원내용
○ 출산일 기준 부모 중 1명 이상 및 자녀가 관내 주민등록을 두고 실제 거주하고 있는 가정의 둘째아 이상 출산 여성

○ 산모 1인당 첩약 1제 지원 : 화순군 한의사회와의 업무협약을 통한 공동지원(화순군 12만원, 한의사회 6만원, 본인부담금 2만원)",보건소 (☎061-379-5982)
서울특별시/서초구,요보호여성 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/321000000125?administOrgCd=ALL,상시신청,개인 신청절차 없음,여성보육과 / 02-2155-6693,현금,,상시신청,여성보육과 (02-2155-6693),"○ 개인 신청절차 없음
 - 일본군위안부피해자 등록(여성가족부) 시 지원 가능
 - 신청없이 자동지원",개인 신청절차 없음,현금,[자치법규] 서울특별시 서초구 여성폭력방지와 피해자보호 및 지원에 관한 조례,"지원대상
○ 일본군 위안부 피해자 생활비 지원","지원내용
○ 관내 거주하는 일본군위안부피해자 생활비 지원",여성보육과 (☎02-2155-6693)
전북특별자치도/완주군,이주여성 국제운송비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/472000000106?administOrgCd=ALL,"설, 추석 명절 전","완주군 가족센터, 주민센터",인구가족과 / 063-290-2212,현금(감면),,"설, 추석 명절 전",인구가족과 (063-290-2212),"○ 방문 신청
 - 기타 : 완주군가족센터","완주군 가족센터,주민센터",현금(감면),[자치법규] 완주군 다문화가족 지원에 관한 조례(제15조),"지원대상
○ 결혼이주여성","지원내용
○ 모국 해외발송물류비 지원",인구가족과 (☎063-290-2212)
경기도/연천군,외국인여성 출산가사 돌보미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/414000000428?administOrgCd=ALL,출생일로부터 180일 이내,관할 읍·면사무소 방문 신청,사회복지과 / 031-839-2266,현금,,출생일로부터 180일 이내,사회복지과 (031-839-2266),출생일로부터 180일 이내 부 또는 모가 거주지 읍·면 사무소에 방문 신청,관할 읍·면사무소 방문 신청,현금,[자치법규] 연천군 외국인주민 지원 조례,"지원대상
○ 관내 거주하는 외국인주민(다문화가정)으로 자녀를 출생한 자

- 외국인주민의 정의: 관내에 90일을 초과하여 거주하며 생계 활동에 종사하고 있는 외국인과 한국 국적을 취득한 사람과 그 자녀 및 한국어 등 한국문화와 생활에 익숙하지 않은 사람
중복혜택 안돼요
출산여성농가도우미 지원사업 대상 이중 지원 불가","지원내용
관내 거주하는 외국인주민(다문화가정)으로 자녀를 출생한 자에게 출생아 1인당 60만원 지원",사회복지과 (☎031-839-2266)
전라남도,일제강점기 여자근로정신대 피해자 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/646000000189?administOrgCd=ALL,상시신청,주민센터,자치행정과 / 061-286-3561,현금,,상시신청,자치행정과 (061-286-3561),"○ 방문 신청 
 - 주민센터 : 관할 읍면동 주민센터 신청",주민센터,현금,[자치법규] 전라남도 일제강점기 여자근로정신대 피해자 지원에 관한 조례,"지원대상
○ 여자근로정신대 피해자로 결정된 사람중 전라남도에 주민등록을 두고 1년 이상 실제 거주한 자
 ※ 대일항쟁기 강제동원 피해조사 및 국외 강제동원 희생자 등 지원위원회’ 심사에 따라 결정","지원내용
○ 전남에 주민등록을 두고 1년 이상 실제 거주한 일제강점기 여자근로정신대 피해자 생활보조비 등 지급
 - 생활보조비 월 30만원, 진료비 월 20만원 한도, 장제비 100만원",자치행정과 (☎061-286-3561)
전라남도/영암군,다문화결혼이주여성 운전면허 취득 교육비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000115?administOrgCd=ALL,접수기관별상이,영암군 주민복지과 복지관운영팀,가족행복과 / 061-470-2532,현금,,접수기관 별 상이,가족행복과 (061-470-2532),"○ 방문 신청
 - 기타 : 영암군 종합사회복지관",영암군 주민복지과 복지관운영팀,현금,[자치법규] 영암군 다문화가족 지원 조례,"지원대상
○ 관내 다문화가족결혼여성","지원내용
○ 지원대상 : 10명, 관내 다문화결혼 여성

○ 지원내용 : 운전면허 취득교육비 40만원 지원

○ 지원형태 : 운전면허 위탁교육비 지원",가족행복과 (☎061-470-2532)
중앙부처,육아휴직급여,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/999000000008?administOrgCd=ALL,육아휴직을 시작한 날 이후 1개월부터 육아휴직이 끝난 날 이후 12개월 이내에 신청(고용보험법 제70조제2항),고용노동부 각 지역 관할 고용센터,고용노동부 고객상담센터 / 1350,현금,http://www.work24.go.kr/,육아휴직을 시작한 날 이후 1개월부터 육아휴직이 끝난 날 이후 12개월 이내에 신청(고용보험법 제70조제2항),고용노동부 고객상담센터 (1350),"가까운 고용센터를 방문하거나 온라인, 우편으로 신청",고용노동부 각 지역 관할 고용센터,현금,[법령] 남녀고용평등과 일ㆍ가정 양립 지원에 관한 법률(제19조) [법령] 고용보험법(제70조),"지원대상
○ 육아휴직 급여
 - 남녀고용평등법상에 따른 육아휴직을 30일 이상 부여 받은 근로자 
 - 피보험 단위기간이 180일(과거에 실업급여를 받았을 경우 인정받았던 피보험 기간은 제외) 이상 
 - 육아휴직을 시작한 날 이후 1개월부터 끝난 날 이후 12개월 이내에 신청
선정기준
○ 육아휴직 급여
 - 남녀고용평등법상에 따른 육아휴직을 30일 이상 부여 받은 근로자 
 - 피보험 단위기간이 180일(과거에 실업급여를 받았을 경우 인정받았던 피보험 기간은 제외) 이상 
 - 육아휴직을 시작한 날 이후 1개월부터 끝난 날 이후 12개월 이내에 신청","지원내용
○ 육아휴직
 - 임신 중인 여성 근로자가 모성을 보호하거나 근로자가 만 8세 이하 또는 초등학교 2학년 이하의 자녀를 양육하기 위하여 육아휴직을 신청하는 경우 사업주는 1년간(최대 1년 6개월*) 육아휴직을 허용하여야 함(무급: 사업주는 임금 지급의무X)
* 부모가 모두 3개월 이상 육아휴직 사용, 한부모, 중증장애 아동의 부모

○ 육아휴직급여
 - 고용센터에서 1년간(최대 1년 6개월) 급여 지원 
 - 육아휴직 (1~3개월) : 월 상한 250만원, 통상임금 100%, (4~6개월) 월 상한 200만원, 통상임금 100%, (7개월 이후) 월 상한 160만원, 통상임금 80%)
 - 부모함께육아휴직제: 생후 18개월 이내 자녀를 대상으로 부모 모두 육아휴직 사용 시, 부모의 첫 6개월 육아휴직급여를 통상임금의 100%(상한 250~450만원*)으로 지급
 * 첫1개월: 250만원, 첫2개월: 250만원, 첫3개월: 300만원 상한, 첫4개월: 350만원, 첫5개월: 400만원, 첫6개월: 450만원 상한
 - 한부모 근로자 육아휴직급여 : (첫 3개월) 통상임금 100%(상한 300만원), (4~6개월) 통상임금 100%(상한 200만원), (7개월 이후) 통상임금 80%(상한 160만원)",고용노동부 고객상담센터 (☎1350)
